;NOM_USUEL;precipitations heure;duree prec (en min);force moyenne vent (m/s);Température;datetime
13456;PARIS-MONTSOURIS;0.0;0.0;4.2;26.7;2025-07-14 16:00:00
13457;PARIS-MONTSOURIS;0.0;0.0;4.0;26.6;2025-07-14 17:00:00
13458;PARIS-MONTSOURIS;0.0;0.0;3.6;26.0;2025-07-14 18:00:00
13459;PARIS-MONTSOURIS;0.0;0.0;6.3;23.0;2025-07-14 19:00:00
13460;PARIS-MONTSOURIS;0.0;0.0;4.2;20.2;2025-07-14 20:00:00
13461;PARIS-MONTSOURIS;0.0;0.0;2.4;19.7;2025-07-14 21:00:00
13462;PARIS-MONTSOURIS;0.0;0.0;1.2;19.6;2025-07-14 22:00:00
13463;PARIS-MONTSOURIS;0.0;0.0;2.4;19.6;2025-07-14 23:00:00
13464;PARIS-MONTSOURIS;0.0;0.0;1.3;19.2;2025-07-15 00:00:00
13465;PARIS-MONTSOURIS;0.0;0.0;1.7;19.2;2025-07-15 01:00:00
13466;PARIS-MONTSOURIS;0.0;0.0;1.9;19.1;2025-07-15 02:00:00
13467;PARIS-MONTSOURIS;0.0;0.0;1.8;18.6;2025-07-15 03:00:00
13468;PARIS-MONTSOURIS;0.0;0.0;2.2;17.8;2025-07-15 04:00:00
13469;PARIS-MONTSOURIS;0.0;0.0;1.8;17.7;2025-07-15 05:00:00
13470;PARIS-MONTSOURIS;0.0;0.0;1.8;17.8;2025-07-15 06:00:00
13471;PARIS-MONTSOURIS;0.0;0.0;2.7;18.3;2025-07-15 07:00:00
13472;PARIS-MONTSOURIS;0.0;0.0;3.5;19.0;2025-07-15 08:00:00
13473;PARIS-MONTSOURIS;0.0;0.0;2.7;20.4;2025-07-15 09:00:00
13474;PARIS-MONTSOURIS;0.0;0.0;3.4;21.1;2025-07-15 10:00:00
13475;PARIS-MONTSOURIS;0.0;0.0;3.9;21.8;2025-07-15 11:00:00
13476;PARIS-MONTSOURIS;0.0;0.0;5.6;22.6;2025-07-15 12:00:00
13477;PARIS-MONTSOURIS;0.0;0.0;4.6;22.7;2025-07-15 13:00:00
13478;PARIS-MONTSOURIS;0.0;0.0;5.0;23.5;2025-07-15 14:00:00
13479;PARIS-MONTSOURIS;0.0;0.0;5.5;23.9;2025-07-15 15:00:00
13480;PARIS-MONTSOURIS;0.0;0.0;4.0;23.4;2025-07-15 16:00:00
13481;PARIS-MONTSOURIS;0.0;0.0;2.4;23.0;2025-07-15 17:00:00
13482;PARIS-MONTSOURIS;0.0;0.0;3.2;23.1;2025-07-15 18:00:00
13483;PARIS-MONTSOURIS;0.0;0.0;1.4;23.1;2025-07-15 19:00:00
13484;PARIS-MONTSOURIS;0.0;0.0;1.6;21.6;2025-07-15 20:00:00
13485;PARIS-MONTSOURIS;0.0;0.0;2.1;20.9;2025-07-15 21:00:00
13486;PARIS-MONTSOURIS;0.0;0.0;2.7;21.3;2025-07-15 22:00:00
13487;PARIS-MONTSOURIS;0.0;0.0;2.6;21.8;2025-07-15 23:00:00
13488;PARIS-MONTSOURIS;0.0;0.0;3.1;20.8;2025-07-16 00:00:00
13489;PARIS-MONTSOURIS;0.0;0.0;4.1;19.8;2025-07-16 01:00:00
13490;PARIS-MONTSOURIS;0.0;0.0;2.5;19.5;2025-07-16 02:00:00
13491;PARIS-MONTSOURIS;0.0;0.0;3.5;19.1;2025-07-16 03:00:00
13492;PARIS-MONTSOURIS;0.0;0.0;3.6;19.1;2025-07-16 04:00:00
13493;PARIS-MONTSOURIS;0.0;0.0;4.0;19.1;2025-07-16 05:00:00
13494;PARIS-MONTSOURIS;0.0;0.0;4.4;19.1;2025-07-16 06:00:00
13495;PARIS-MONTSOURIS;0.0;0.0;3.7;19.4;2025-07-16 07:00:00
13496;PARIS-MONTSOURIS;0.0;0.0;3.7;19.4;2025-07-16 08:00:00
13497;PARIS-MONTSOURIS;0.0;0.0;4.5;19.5;2025-07-16 09:00:00
13498;PARIS-MONTSOURIS;0.0;0.0;4.3;19.6;2025-07-16 10:00:00
13499;PARIS-MONTSOURIS;0.0;5.0;4.6;19.6;2025-07-16 11:00:00
13500;PARIS-MONTSOURIS;0.0;0.0;5.5;20.5;2025-07-16 12:00:00
13501;PARIS-MONTSOURIS;0.0;0.0;4.4;21.6;2025-07-16 13:00:00
13502;PARIS-MONTSOURIS;0.0;0.0;4.3;21.5;2025-07-16 14:00:00
13503;PARIS-MONTSOURIS;0.0;0.0;3.5;21.3;2025-07-16 15:00:00
13504;PARIS-MONTSOURIS;0.0;0.0;5.0;21.4;2025-07-16 16:00:00
13505;PARIS-MONTSOURIS;0.0;0.0;4.6;22.1;2025-07-16 17:00:00
13506;PARIS-MONTSOURIS;0.0;26.0;2.9;20.8;2025-07-16 18:00:00
13507;PARIS-MONTSOURIS;0.6;21.0;2.5;20.2;2025-07-16 19:00:00
13508;PARIS-MONTSOURIS;0.0;0.0;3.1;20.3;2025-07-16 20:00:00
13509;PARIS-MONTSOURIS;0.0;0.0;2.7;20.4;2025-07-16 21:00:00
13510;PARIS-MONTSOURIS;0.0;0.0;2.0;20.0;2025-07-16 22:00:00
13511;PARIS-MONTSOURIS;0.0;0.0;2.9;19.6;2025-07-16 23:00:00
13512;PARIS-MONTSOURIS;0.0;0.0;1.4;19.0;2025-07-17 00:00:00
13513;PARIS-MONTSOURIS;0.0;0.0;2.1;18.4;2025-07-17 01:00:00
13514;PARIS-MONTSOURIS;0.0;0.0;0.9;17.7;2025-07-17 02:00:00
13515;PARIS-MONTSOURIS;0.0;0.0;0.0;17.2;2025-07-17 03:00:00
13516;PARIS-MONTSOURIS;0.0;0.0;0.6;17.1;2025-07-17 04:00:00
13517;PARIS-MONTSOURIS;0.0;38.0;1.3;17.2;2025-07-17 05:00:00
13518;PARIS-MONTSOURIS;0.0;0.0;0.8;17.4;2025-07-17 06:00:00
13519;PARIS-MONTSOURIS;0.0;0.0;0.0;17.7;2025-07-17 07:00:00
13520;PARIS-MONTSOURIS;0.0;0.0;0.8;19.5;2025-07-17 08:00:00
13521;PARIS-MONTSOURIS;0.0;7.0;1.2;20.3;2025-07-17 09:00:00
13522;PARIS-MONTSOURIS;0.2;17.0;2.5;20.2;2025-07-17 10:00:00
13523;PARIS-MONTSOURIS;0.0;0.0;2.0;21.1;2025-07-17 11:00:00
13524;PARIS-MONTSOURIS;0.0;0.0;1.4;22.4;2025-07-17 12:00:00
13525;PARIS-MONTSOURIS;0.0;0.0;1.5;22.8;2025-07-17 13:00:00
13526;PARIS-MONTSOURIS;0.0;0.0;1.2;23.5;2025-07-17 14:00:00
13527;PARIS-MONTSOURIS;0.0;0.0;1.7;25.1;2025-07-17 15:00:00
13528;PARIS-MONTSOURIS;0.0;0.0;0.8;26.1;2025-07-17 16:00:00
13529;PARIS-MONTSOURIS;0.0;0.0;1.1;26.2;2025-07-17 17:00:00
13530;PARIS-MONTSOURIS;0.0;0.0;1.3;27.5;2025-07-17 18:00:00
13531;PARIS-MONTSOURIS;0.0;0.0;1.3;25.5;2025-07-17 19:00:00
13532;PARIS-MONTSOURIS;0.0;0.0;0.9;23.1;2025-07-17 20:00:00
13533;PARIS-MONTSOURIS;0.0;0.0;1.5;21.7;2025-07-17 21:00:00
13534;PARIS-MONTSOURIS;0.0;0.0;1.1;21.7;2025-07-17 22:00:00
13535;PARIS-MONTSOURIS;0.0;0.0;1.1;21.5;2025-07-17 23:00:00
13536;PARIS-MONTSOURIS;0.0;0.0;1.8;21.0;2025-07-18 00:00:00
13537;PARIS-MONTSOURIS;0.0;0.0;1.7;20.5;2025-07-18 01:00:00
13538;PARIS-MONTSOURIS;0.0;0.0;1.0;20.2;2025-07-18 02:00:00
13539;PARIS-MONTSOURIS;0.0;0.0;0.7;20.1;2025-07-18 03:00:00
13540;PARIS-MONTSOURIS;0.0;0.0;1.3;20.1;2025-07-18 04:00:00
13541;PARIS-MONTSOURIS;0.0;0.0;1.9;20.1;2025-07-18 05:00:00
13542;PARIS-MONTSOURIS;0.0;0.0;0.8;20.1;2025-07-18 06:00:00
13543;PARIS-MONTSOURIS;0.0;0.0;1.2;21.0;2025-07-18 07:00:00
13544;PARIS-MONTSOURIS;0.0;0.0;1.8;22.4;2025-07-18 08:00:00
13545;PARIS-MONTSOURIS;0.0;0.0;1.4;23.8;2025-07-18 09:00:00
13546;PARIS-MONTSOURIS;0.0;0.0;2.0;27.5;2025-07-18 10:00:00
13547;PARIS-MONTSOURIS;0.0;0.0;2.9;28.9;2025-07-18 11:00:00
13548;PARIS-MONTSOURIS;0.0;0.0;2.4;29.6;2025-07-18 12:00:00
13549;PARIS-MONTSOURIS;0.0;0.0;2.6;30.5;2025-07-18 13:00:00
13550;PARIS-MONTSOURIS;0.0;0.0;2.8;30.8;2025-07-18 14:00:00
13551;PARIS-MONTSOURIS;0.0;0.0;2.7;31.1;2025-07-18 15:00:00
13552;PARIS-MONTSOURIS;0.0;0.0;2.5;30.7;2025-07-18 16:00:00
13553;PARIS-MONTSOURIS;0.0;0.0;2.2;30.4;2025-07-18 17:00:00
13554;PARIS-MONTSOURIS;0.0;0.0;2.7;28.8;2025-07-18 18:00:00
13555;PARIS-MONTSOURIS;0.0;0.0;2.8;27.8;2025-07-18 19:00:00
13556;PARIS-MONTSOURIS;0.0;0.0;3.1;26.7;2025-07-18 20:00:00
13557;PARIS-MONTSOURIS;0.0;0.0;3.0;26.2;2025-07-18 21:00:00
13558;PARIS-MONTSOURIS;0.0;0.0;3.2;25.6;2025-07-18 22:00:00
13559;PARIS-MONTSOURIS;0.0;0.0;3.2;24.8;2025-07-18 23:00:00
13560;PARIS-MONTSOURIS;0.0;0.0;3.7;24.4;2025-07-19 00:00:00
13561;PARIS-MONTSOURIS;0.0;0.0;3.8;23.9;2025-07-19 01:00:00
13562;PARIS-MONTSOURIS;0.0;0.0;3.3;23.9;2025-07-19 02:00:00
13563;PARIS-MONTSOURIS;0.0;0.0;3.1;23.5;2025-07-19 03:00:00
13564;PARIS-MONTSOURIS;0.0;0.0;3.0;22.8;2025-07-19 04:00:00
13565;PARIS-MONTSOURIS;0.0;0.0;2.5;22.2;2025-07-19 05:00:00
13566;PARIS-MONTSOURIS;0.0;0.0;4.9;22.2;2025-07-19 06:00:00
13567;PARIS-MONTSOURIS;0.0;0.0;3.4;22.8;2025-07-19 07:00:00
13568;PARIS-MONTSOURIS;0.0;0.0;5.1;22.7;2025-07-19 08:00:00
13569;PARIS-MONTSOURIS;0.0;0.0;4.2;22.2;2025-07-19 09:00:00
13570;PARIS-MONTSOURIS;0.0;0.0;4.2;21.9;2025-07-19 10:00:00
13571;PARIS-MONTSOURIS;0.0;32.0;3.2;21.3;2025-07-19 11:00:00
13572;PARIS-MONTSOURIS;0.0;9.0;3.2;21.1;2025-07-19 12:00:00
13573;PARIS-MONTSOURIS;0.0;0.0;3.3;21.7;2025-07-19 13:00:00
13574;PARIS-MONTSOURIS;0.0;0.0;3.1;23.1;2025-07-19 14:00:00
13575;PARIS-MONTSOURIS;0.0;0.0;3.9;24.1;2025-07-19 15:00:00
13576;PARIS-MONTSOURIS;0.0;0.0;2.4;25.3;2025-07-19 16:00:00
13577;PARIS-MONTSOURIS;0.0;0.0;2.4;25.9;2025-07-19 17:00:00
13578;PARIS-MONTSOURIS;0.0;0.0;3.8;26.0;2025-07-19 18:00:00
13579;PARIS-MONTSOURIS;0.0;0.0;2.0;25.2;2025-07-19 19:00:00
13580;PARIS-MONTSOURIS;2.8;16.0;2.5;21.7;2025-07-19 20:00:00
13581;PARIS-MONTSOURIS;0.8;23.0;0.9;20.1;2025-07-19 21:00:00
13582;PARIS-MONTSOURIS;0.0;0.0;2.8;19.9;2025-07-19 22:00:00
13583;PARIS-MONTSOURIS;0.0;0.0;2.4;19.6;2025-07-19 23:00:00
13584;PARIS-MONTSOURIS;0.0;0.0;2.4;19.3;2025-07-20 00:00:00
13585;PARIS-MONTSOURIS;0.0;0.0;2.5;18.5;2025-07-20 01:00:00
13586;PARIS-MONTSOURIS;0.0;0.0;2.6;18.0;2025-07-20 02:00:00
13587;PARIS-MONTSOURIS;0.0;0.0;2.2;18.0;2025-07-20 03:00:00
13588;PARIS-MONTSOURIS;0.0;0.0;2.1;17.8;2025-07-20 04:00:00
13589;PARIS-MONTSOURIS;0.0;8.0;1.8;17.6;2025-07-20 05:00:00
13590;PARIS-MONTSOURIS;0.2;22.0;1.9;17.5;2025-07-20 06:00:00
13591;PARIS-MONTSOURIS;0.0;27.0;3.2;17.5;2025-07-20 07:00:00
13592;PARIS-MONTSOURIS;0.4;60.0;2.6;17.6;2025-07-20 08:00:00
13593;PARIS-MONTSOURIS;4.0;60.0;3.2;16.9;2025-07-20 09:00:00
13594;PARIS-MONTSOURIS;2.5;46.0;1.7;16.7;2025-07-20 10:00:00
13595;PARIS-MONTSOURIS;0.0;0.0;2.6;17.4;2025-07-20 11:00:00
13596;PARIS-MONTSOURIS;0.0;0.0;3.2;19.9;2025-07-20 12:00:00
13597;PARIS-MONTSOURIS;0.0;8.0;3.6;20.6;2025-07-20 13:00:00
13598;PARIS-MONTSOURIS;0.0;0.0;4.6;21.7;2025-07-20 14:00:00
13599;PARIS-MONTSOURIS;0.0;0.0;5.4;22.4;2025-07-20 15:00:00
13600;PARIS-MONTSOURIS;0.0;0.0;5.4;22.9;2025-07-20 16:00:00
13601;PARIS-MONTSOURIS;0.0;0.0;5.3;23.9;2025-07-20 17:00:00
13602;PARIS-MONTSOURIS;0.0;0.0;5.6;23.8;2025-07-20 18:00:00
13603;PARIS-MONTSOURIS;0.0;0.0;3.4;22.3;2025-07-20 19:00:00
13604;PARIS-MONTSOURIS;0.0;0.0;2.0;20.7;2025-07-20 20:00:00
13605;PARIS-MONTSOURIS;0.0;0.0;2.4;19.6;2025-07-20 21:00:00
13606;PARIS-MONTSOURIS;0.0;0.0;3.3;19.1;2025-07-20 22:00:00
13607;PARIS-MONTSOURIS;0.0;0.0;4.1;18.6;2025-07-20 23:00:00
13608;PARIS-MONTSOURIS;0.0;0.0;3.6;17.8;2025-07-21 00:00:00
13609;PARIS-MONTSOURIS;0.0;0.0;4.1;17.8;2025-07-21 01:00:00
13610;PARIS-MONTSOURIS;0.0;0.0;4.7;17.5;2025-07-21 02:00:00
13611;PARIS-MONTSOURIS;0.0;0.0;5.0;17.1;2025-07-21 03:00:00
13612;PARIS-MONTSOURIS;0.0;0.0;4.9;16.8;2025-07-21 04:00:00
13613;PARIS-MONTSOURIS;0.0;6.0;5.2;16.9;2025-07-21 05:00:00
13614;PARIS-MONTSOURIS;1.4;23.0;4.4;16.9;2025-07-21 06:00:00
13615;PARIS-MONTSOURIS;2.0;32.0;4.6;16.9;2025-07-21 07:00:00
13616;PARIS-MONTSOURIS;8.4;60.0;3.6;16.9;2025-07-21 08:00:00
13617;PARIS-MONTSOURIS;2.5;40.0;3.9;16.8;2025-07-21 09:00:00
13618;PARIS-MONTSOURIS;6.1;45.0;3.6;16.8;2025-07-21 10:00:00
13619;PARIS-MONTSOURIS;1.6;43.0;3.6;17.7;2025-07-21 11:00:00
13620;PARIS-MONTSOURIS;3.2;52.0;2.6;17.6;2025-07-21 12:00:00
13621;PARIS-MONTSOURIS;0.0;0.0;3.8;19.2;2025-07-21 13:00:00
13622;PARIS-MONTSOURIS;0.0;4.0;4.0;20.1;2025-07-21 14:00:00
13623;PARIS-MONTSOURIS;0.2;7.0;3.3;19.6;2025-07-21 15:00:00
13624;PARIS-MONTSOURIS;0.0;0.0;3.4;21.2;2025-07-21 16:00:00
13625;PARIS-MONTSOURIS;0.0;0.0;4.3;21.4;2025-07-21 17:00:00
13626;PARIS-MONTSOURIS;0.0;0.0;4.2;20.8;2025-07-21 18:00:00
13627;PARIS-MONTSOURIS;0.0;0.0;2.3;20.2;2025-07-21 19:00:00
13628;PARIS-MONTSOURIS;0.0;0.0;1.4;19.7;2025-07-21 20:00:00
13629;PARIS-MONTSOURIS;0.0;0.0;2.9;19.3;2025-07-21 21:00:00
13630;PARIS-MONTSOURIS;0.0;0.0;2.9;19.0;2025-07-21 22:00:00
13631;PARIS-MONTSOURIS;0.0;4.0;3.0;17.4;2025-07-21 23:00:00
13632;PARIS-MONTSOURIS;0.0;0.0;4.5;17.1;2025-07-22 00:00:00
13633;PARIS-MONTSOURIS;0.0;0.0;4.1;17.0;2025-07-22 01:00:00
13634;PARIS-MONTSOURIS;0.0;0.0;3.9;17.2;2025-07-22 02:00:00
13635;PARIS-MONTSOURIS;0.0;0.0;3.7;17.1;2025-07-22 03:00:00
13636;PARIS-MONTSOURIS;0.0;0.0;3.7;17.0;2025-07-22 04:00:00
13637;PARIS-MONTSOURIS;0.0;0.0;3.0;17.1;2025-07-22 05:00:00
13638;PARIS-MONTSOURIS;0.0;0.0;3.0;17.1;2025-07-22 06:00:00
13639;PARIS-MONTSOURIS;0.0;0.0;3.7;17.3;2025-07-22 07:00:00
13640;PARIS-MONTSOURIS;0.0;0.0;4.1;17.8;2025-07-22 08:00:00
13641;PARIS-MONTSOURIS;0.0;0.0;3.7;18.4;2025-07-22 09:00:00
13642;PARIS-MONTSOURIS;0.0;0.0;4.5;19.4;2025-07-22 10:00:00
13643;PARIS-MONTSOURIS;0.0;8.0;2.9;19.2;2025-07-22 11:00:00
13644;PARIS-MONTSOURIS;0.0;5.0;4.0;19.2;2025-07-22 12:00:00
13645;PARIS-MONTSOURIS;0.0;0.0;4.6;20.6;2025-07-22 13:00:00
13646;PARIS-MONTSOURIS;0.0;0.0;3.1;20.6;2025-07-22 14:00:00
13647;PARIS-MONTSOURIS;0.0;0.0;4.2;21.6;2025-07-22 15:00:00
13648;PARIS-MONTSOURIS;0.0;0.0;2.9;21.2;2025-07-22 16:00:00
13649;PARIS-MONTSOURIS;0.0;0.0;1.9;21.3;2025-07-22 17:00:00
13650;PARIS-MONTSOURIS;0.0;0.0;3.4;21.6;2025-07-22 18:00:00
13651;PARIS-MONTSOURIS;0.0;0.0;1.7;21.0;2025-07-22 19:00:00
13652;PARIS-MONTSOURIS;0.0;0.0;1.9;20.4;2025-07-22 20:00:00
13653;PARIS-MONTSOURIS;0.0;0.0;1.6;19.8;2025-07-22 21:00:00
13654;PARIS-MONTSOURIS;0.0;0.0;1.2;19.4;2025-07-22 22:00:00
13655;PARIS-MONTSOURIS;0.0;0.0;0.8;18.9;2025-07-22 23:00:00
13656;PARIS-MONTSOURIS;0.0;0.0;1.2;18.3;2025-07-23 00:00:00
13657;PARIS-MONTSOURIS;0.0;0.0;1.1;18.2;2025-07-23 01:00:00
13658;PARIS-MONTSOURIS;0.0;0.0;1.2;18.2;2025-07-23 02:00:00
13659;PARIS-MONTSOURIS;0.0;0.0;1.2;18.0;2025-07-23 03:00:00
13660;PARIS-MONTSOURIS;0.0;4.0;1.6;18.1;2025-07-23 04:00:00
13661;PARIS-MONTSOURIS;0.2;16.0;0.0;17.4;2025-07-23 05:00:00
13662;PARIS-MONTSOURIS;0.0;0.0;1.6;17.4;2025-07-23 06:00:00
13663;PARIS-MONTSOURIS;0.0;0.0;1.0;17.9;2025-07-23 07:00:00
13664;PARIS-MONTSOURIS;0.0;0.0;1.3;19.8;2025-07-23 08:00:00
13665;PARIS-MONTSOURIS;0.0;0.0;1.5;21.0;2025-07-23 09:00:00
13666;PARIS-MONTSOURIS;0.0;0.0;2.7;21.5;2025-07-23 10:00:00
13667;PARIS-MONTSOURIS;0.0;0.0;3.3;22.3;2025-07-23 11:00:00
13668;PARIS-MONTSOURIS;0.4;13.0;2.5;20.2;2025-07-23 12:00:00
13669;PARIS-MONTSOURIS;1.0;35.0;3.0;19.0;2025-07-23 13:00:00
13670;PARIS-MONTSOURIS;0.0;0.0;2.6;19.6;2025-07-23 14:00:00
13671;PARIS-MONTSOURIS;0.0;0.0;4.0;20.7;2025-07-23 15:00:00
13672;PARIS-MONTSOURIS;0.0;0.0;2.7;20.3;2025-07-23 16:00:00
13673;PARIS-MONTSOURIS;0.0;23.0;2.9;19.9;2025-07-23 17:00:00
13674;PARIS-MONTSOURIS;0.0;4.0;3.6;18.9;2025-07-23 18:00:00
13675;PARIS-MONTSOURIS;0.6;46.0;2.1;18.0;2025-07-23 19:00:00
13676;PARIS-MONTSOURIS;0.0;10.0;2.6;17.4;2025-07-23 20:00:00
13677;PARIS-MONTSOURIS;0.0;0.0;2.1;16.9;2025-07-23 21:00:00
13678;PARIS-MONTSOURIS;0.0;0.0;2.7;17.0;2025-07-23 22:00:00
13679;PARIS-MONTSOURIS;0.0;0.0;1.3;17.1;2025-07-23 23:00:00
13680;PARIS-MONTSOURIS;0.0;0.0;2.6;17.1;2025-07-24 00:00:00
13681;PARIS-MONTSOURIS;0.0;27.0;1.9;17.2;2025-07-24 01:00:00
13682;PARIS-MONTSOURIS;10.4;55.0;3.1;16.8;2025-07-24 02:00:00
13683;PARIS-MONTSOURIS;4.7;47.0;2.1;16.5;2025-07-24 03:00:00
13684;PARIS-MONTSOURIS;0.0;3.0;2.7;16.4;2025-07-24 04:00:00
13685;PARIS-MONTSOURIS;0.0;22.0;2.8;16.3;2025-07-24 05:00:00
13686;PARIS-MONTSOURIS;0.2;12.0;2.4;16.3;2025-07-24 06:00:00
13687;PARIS-MONTSOURIS;0.2;55.0;3.7;16.5;2025-07-24 07:00:00
13688;PARIS-MONTSOURIS;0.0;0.0;3.9;16.6;2025-07-24 08:00:00
13689;PARIS-MONTSOURIS;0.0;0.0;4.3;17.0;2025-07-24 09:00:00
13690;PARIS-MONTSOURIS;0.0;0.0;3.0;18.2;2025-07-24 10:00:00
13691;PARIS-MONTSOURIS;1.2;10.0;3.4;19.2;2025-07-24 11:00:00
13692;PARIS-MONTSOURIS;0.0;5.0;4.3;19.2;2025-07-24 12:00:00
13693;PARIS-MONTSOURIS;0.0;0.0;3.7;19.3;2025-07-24 13:00:00
13694;PARIS-MONTSOURIS;0.0;0.0;2.9;21.2;2025-07-24 14:00:00
13695;PARIS-MONTSOURIS;0.2;25.0;3.5;20.2;2025-07-24 15:00:00
13696;PARIS-MONTSOURIS;0.0;0.0;2.9;20.4;2025-07-24 16:00:00
13697;PARIS-MONTSOURIS;0.2;26.0;2.9;19.9;2025-07-24 17:00:00
13698;PARIS-MONTSOURIS;0.2;18.0;3.0;19.1;2025-07-24 18:00:00
13699;PARIS-MONTSOURIS;0.0;0.0;2.2;19.3;2025-07-24 19:00:00
13700;PARIS-MONTSOURIS;0.0;0.0;2.2;19.2;2025-07-24 20:00:00
13701;PARIS-MONTSOURIS;0.0;0.0;3.4;19.2;2025-07-24 21:00:00
13702;PARIS-MONTSOURIS;0.0;0.0;2.8;18.5;2025-07-24 22:00:00
13703;PARIS-MONTSOURIS;0.0;0.0;2.4;17.9;2025-07-24 23:00:00
13704;PARIS-MONTSOURIS;0.0;0.0;2.2;17.8;2025-07-25 00:00:00
13705;PARIS-MONTSOURIS;0.0;0.0;1.5;17.2;2025-07-25 01:00:00
13706;PARIS-MONTSOURIS;0.0;0.0;1.6;17.0;2025-07-25 02:00:00
13707;PARIS-MONTSOURIS;0.0;0.0;1.3;17.1;2025-07-25 03:00:00
13708;PARIS-MONTSOURIS;0.0;0.0;1.0;17.1;2025-07-25 04:00:00
13709;PARIS-MONTSOURIS;0.0;0.0;0.8;16.5;2025-07-25 05:00:00
13710;PARIS-MONTSOURIS;0.0;0.0;1.0;16.5;2025-07-25 06:00:00
13711;PARIS-MONTSOURIS;0.0;0.0;1.4;17.4;2025-07-25 07:00:00
13712;PARIS-MONTSOURIS;0.0;0.0;1.0;18.3;2025-07-25 08:00:00
13713;PARIS-MONTSOURIS;0.0;0.0;1.4;19.6;2025-07-25 09:00:00
13714;PARIS-MONTSOURIS;0.0;0.0;2.8;20.6;2025-07-25 10:00:00
13715;PARIS-MONTSOURIS;0.0;0.0;1.7;21.2;2025-07-25 11:00:00
13716;PARIS-MONTSOURIS;0.0;0.0;1.5;21.8;2025-07-25 12:00:00
13717;PARIS-MONTSOURIS;0.0;0.0;2.8;22.9;2025-07-25 13:00:00
13718;PARIS-MONTSOURIS;0.0;0.0;2.6;23.6;2025-07-25 14:00:00
13719;PARIS-MONTSOURIS;0.0;0.0;3.5;24.3;2025-07-25 15:00:00
13720;PARIS-MONTSOURIS;0.0;0.0;2.7;25.2;2025-07-25 16:00:00
13721;PARIS-MONTSOURIS;0.0;0.0;3.2;25.2;2025-07-25 17:00:00
13722;PARIS-MONTSOURIS;0.0;0.0;3.3;25.5;2025-07-25 18:00:00
13723;PARIS-MONTSOURIS;0.0;0.0;2.1;24.2;2025-07-25 19:00:00
13724;PARIS-MONTSOURIS;0.0;0.0;3.4;23.1;2025-07-25 20:00:00
13725;PARIS-MONTSOURIS;0.0;0.0;3.3;22.0;2025-07-25 21:00:00
13726;PARIS-MONTSOURIS;0.0;0.0;3.0;21.7;2025-07-25 22:00:00
13727;PARIS-MONTSOURIS;0.0;0.0;3.0;20.9;2025-07-25 23:00:00
13728;PARIS-MONTSOURIS;0.0;0.0;3.5;20.2;2025-07-26 00:00:00
13729;PARIS-MONTSOURIS;0.0;0.0;3.2;19.2;2025-07-26 01:00:00
13730;PARIS-MONTSOURIS;0.0;0.0;2.6;18.1;2025-07-26 02:00:00
13731;PARIS-MONTSOURIS;0.0;0.0;2.2;17.8;2025-07-26 03:00:00
13732;PARIS-MONTSOURIS;0.0;0.0;2.4;17.4;2025-07-26 04:00:00
13733;PARIS-MONTSOURIS;0.0;0.0;1.5;17.2;2025-07-26 05:00:00
13734;PARIS-MONTSOURIS;0.0;0.0;1.7;17.3;2025-07-26 06:00:00
13735;PARIS-MONTSOURIS;0.0;0.0;2.7;17.6;2025-07-26 07:00:00
13736;PARIS-MONTSOURIS;0.0;0.0;2.0;19.0;2025-07-26 08:00:00
13737;PARIS-MONTSOURIS;0.0;0.0;2.0;20.5;2025-07-26 09:00:00
13738;PARIS-MONTSOURIS;0.0;0.0;2.2;21.2;2025-07-26 10:00:00
13739;PARIS-MONTSOURIS;0.0;0.0;2.4;22.6;2025-07-26 11:00:00
13740;PARIS-MONTSOURIS;0.0;0.0;3.0;23.3;2025-07-26 12:00:00
13741;PARIS-MONTSOURIS;0.0;0.0;3.1;23.9;2025-07-26 13:00:00
13742;PARIS-MONTSOURIS;0.0;0.0;3.0;24.5;2025-07-26 14:00:00
13743;PARIS-MONTSOURIS;0.0;0.0;3.4;25.7;2025-07-26 15:00:00
13744;PARIS-MONTSOURIS;0.0;0.0;2.9;25.8;2025-07-26 16:00:00
13745;PARIS-MONTSOURIS;0.0;0.0;3.1;24.7;2025-07-26 17:00:00
13746;PARIS-MONTSOURIS;0.0;0.0;3.7;23.8;2025-07-26 18:00:00
13747;PARIS-MONTSOURIS;0.0;0.0;4.3;22.4;2025-07-26 19:00:00
13748;PARIS-MONTSOURIS;0.0;0.0;3.2;20.8;2025-07-26 20:00:00
13749;PARIS-MONTSOURIS;0.0;0.0;3.7;20.2;2025-07-26 21:00:00
13750;PARIS-MONTSOURIS;0.0;0.0;2.8;19.8;2025-07-26 22:00:00
13751;PARIS-MONTSOURIS;0.0;0.0;1.3;19.7;2025-07-26 23:00:00
13752;PARIS-MONTSOURIS;0.0;0.0;1.9;19.6;2025-07-27 00:00:00
13753;PARIS-MONTSOURIS;0.2;19.0;1.4;18.7;2025-07-27 01:00:00
13754;PARIS-MONTSOURIS;0.0;0.0;1.3;18.5;2025-07-27 02:00:00
13755;PARIS-MONTSOURIS;1.0;42.0;2.2;18.2;2025-07-27 03:00:00
13756;PARIS-MONTSOURIS;0.0;14.0;1.6;18.0;2025-07-27 04:00:00
13757;PARIS-MONTSOURIS;0.0;1.0;2.0;18.0;2025-07-27 05:00:00
13758;PARIS-MONTSOURIS;0.2;18.0;1.8;17.8;2025-07-27 06:00:00
